GEOID,NAME,pop,asian,chinese,ch_pct,NEAR_DIST,LOCALE,STATEFP,LOC_NAME,taiwan,cmb_asian,cmb_chns,Shape_Length,Shape_Area
48113001102,Census Tract 11.02; Dallas County; Texas,2677,80,13,0,0.6,11,48,Large City,18,108,41,0.039669925343214,0.000083716891017
48477170400,Census Tract 1704; Washington County; Texas,5943,54,13,0,3.9,41,48,Fringe Rural,6,66,19,0.429947868946872,0.007646822578100
48307950300,Census Tract 9503; McCulloch County; Texas,4822,31,13,0,1.3,33,48,Remote Town,0,31,13,0.404756951336270,0.002789825907865
48121021512,Census Tract 215.12; Denton County; Texas,5326,128,13,0,3.2,41,48,Fringe Rural,0,211,13,0.292003817700353,0.001849737491747
48039660502,Census Tract 6605.02; Brazoria County; Texas,4881,173,13,0,3.3,21,48,Large Suburban,0,173,13,0.093170216327116,0.000518690093653
48027020203,Census Tract 202.03; Bell County; Texas,4351,129,13,0,10.3,41,48,Fringe Rural,0,134,18,0.819574165388122,0.005041220481026
48397040511,Census Tract 405.11; Rockwall County; Texas,3312,137,13,0,6.3,21,48,Large Suburban,0,235,96,0.191739369620128,0.001899078221928
48113007701,Census Tract 77.01; Dallas County; Texas,2042,159,13,1,1.4,11,48,Large City,0,199,13,0.033468065307041,0.000070574636214
48201240101,Census Tract 2401.01; Harris County; Texas,2295,13,13,1,0.8,11,48,Large City,0,13,13,0.062893681542717,0.000152998297974
48201232305,Census Tract 2323.05; Harris County; Texas,11504,32,13,0,6.3,21,48,Large Suburban,0,186,13,0.115494046543104,0.000684510214770
48201555403,Census Tract 5554.03; Harris County; Texas,5112,29,13,0,0.9,21,48,Large Suburban,0,81,13,0.107612417475691,0.000644376572646
48439114014,Census Tract 1140.14; Tarrant County; Texas,6814,106,13,0,0.9,21,48,Large Suburban,0,229,82,0.080678972212715,0.000303544584612
48121020601,Census Tract 206.01; Denton County; Texas,5192,336,13,0,1.2,12,48,Midsize City,0,391,13,0.097259627825523,0.000270698513346
48039662700,Census Tract 6627; Brazoria County; Texas,2522,39,13,1,12.1,42,48,Distant Rural,0,74,13,0.906432013709690,0.019896261763444
48141004318,Census Tract 43.18; El Paso County; Texas,3247,14,13,0,0.7,11,48,Large City,0,53,32,0.065409130884757,0.000251407354318
48141004316,Census Tract 43.16; El Paso County; Texas,5195,40,13,0,0.5,11,48,Large City,0,48,13,0.071166650652056,0.000237818990452
48121020506,Census Tract 205.06; Denton County; Texas,1839,65,13,1,5.3,41,48,Fringe Rural,0,132,13,0.230691378202238,0.002426294283470
48471790102,Census Tract 7901.02; Walker County; Texas,4590,22,13,0,12.6,42,48,Distant Rural,0,101,13,0.427586523569951,0.008871148497279
48167721206,Census Tract 7212.06; Galveston County; Texas,4924,390,13,0,2.7,21,48,Large Suburban,0,592,13,0.066189300109751,0.000240385788517
48201511501,Census Tract 5115.01; Harris County; Texas,3377,310,13,0,0.5,11,48,Large City,0,535,45,0.043525891046478,0.000116118083956
48439113117,Census Tract 1131.17; Tarrant County; Texas,1932,47,13,1,0.6,11,48,Large City,8,59,13,0.028589124029092,0.000045897330949
48201231700,Census Tract 2317; Harris County; Texas,4517,13,13,0,1.4,21,48,Large Suburban,0,13,13,0.092769612662415,0.000394840514280
48215020407,Census Tract 204.07; Hidalgo County; Texas,2571,253,13,1,0.3,13,48,Small City,0,253,13,0.061183659772663,0.000237137736671
48163950102,Census Tract 9501.02; Frio County; Texas,3828,13,13,0,17.8,42,48,Distant Rural,0,13,13,1.205606680321592,0.082923285210279
48085030410,Census Tract 304.10; Collin County; Texas,4944,437,13,0,2.0,21,48,Large Suburban,0,467,13,0.160513784377413,0.000808757424118
48029191814,Census Tract 1918.14; Bexar County; Texas,5835,106,13,0,6.0,21,48,Large Suburban,0,176,66,0.119993763215982,0.000844897575011
48201431902,Census Tract 4319.02; Harris County; Texas,2834,688,13,0,0.3,11,48,Large City,0,760,13,0.045740232827007,0.000085980850823
48303001804,Census Tract 18.04; Lubbock County; Texas,3888,35,13,0,1.3,11,48,Large City,0,35,13,0.060627652848203,0.000222372606563
48439111033,Census Tract 1110.33; Tarrant County; Texas,4975,282,13,0,0.6,11,48,Large City,0,672,13,0.111098261454802,0.000648561335911
48141010101,Census Tract 101.01; El Paso County; Texas,6742,107,13,0,13.5,41,48,Fringe Rural,0,266,35,1.124410229650729,0.043179755300895
48201431803,Census Tract 4318.03; Harris County; Texas,2481,318,13,1,0.4,11,48,Large City,0,318,13,0.027112695652577,0.000032044651894
48245000101,Census Tract 1.01; Jefferson County; Texas,6165,296,13,0,1.6,41,48,Fringe Rural,0,328,29,0.244127059969917,0.001707857896920
48453042700,Census Tract 427; Travis County; Texas,4947,82,13,0,2.2,21,48,Large Suburban,0,144,38,0.053798427913115,0.000157021064644
49035112302,Census Tract 1123.02; Salt Lake County; Utah,3736,13,13,0,0.7,13,49,Small City,0,38,13,0.070019965082941,0.000266787124683
49035101101,Census Tract 1011.01; Salt Lake County; Utah,2119,65,13,1,0.3,12,49,Midsize City,0,76,13,0.028781018956440,0.000051666953789
49053271703,Census Tract 2717.03; Washington County; Utah,7209,82,13,0,2.4,12,49,Midsize City,9,108,13,0.178725017592385,0.001097380198272
49057200400,Census Tract 2004; Weber County; Utah,1887,13,13,1,0.6,13,49,Small City,0,25,13,0.074027343576101,0.000254604241255
49011127003,Census Tract 1270.03; Davis County; Utah,8949,525,13,0,3.8,41,49,Fringe Rural,0,821,35,0.313082967509809,0.002823036138487
49011125501,Census Tract 1255.01; Davis County; Utah,7104,93,13,0,2.8,21,49,Large Suburban,19,165,28,0.081918273359600,0.000417920084153
49049010209,Census Tract 102.09; Utah County; Utah,5779,138,13,0,2.2,21,49,Large Suburban,0,418,75,0.125636100253907,0.000717703673454
50021962800,Census Tract 9628; Rutland County; Vermont,3067,45,13,0,9.5,42,50,Distant Rural,0,63,13,0.874534276910801,0.039336252673373
50007002702,Census Tract 27.02; Chittenden County; Vermont,5273,158,13,0,3.0,41,50,Fringe Rural,0,289,43,0.337287176821213,0.005470695000476
50017959800,Census Tract 9598; Orange County; Vermont,2802,31,13,0,3.0,43,50,Remote Rural,0,31,13,0.490031228847864,0.008698316463333
50007002201,Census Tract 22.01; Chittenden County; Vermont,3515,17,13,0,2.0,22,50,Midsize Suburban,0,236,13,0.180639860257614,0.001115455033183
50001960500,Census Tract 9605; Addison County; Vermont,3759,36,13,0,1.1,42,50,Distant Rural,0,49,13,0.539637623389558,0.011970527535143
51810043005,Census Tract 430.05; Virginia Beach city; Virginia,2196,13,13,1,0.5,11,51,Large City,0,13,13,0.031975524418231,0.000031624507980
51041100923,Census Tract 1009.23; Chesterfield County; Virginia,3251,92,13,0,0.9,21,51,Large Suburban,0,92,13,0.076836279454331,0.000331620973798
51800075203,Census Tract 752.03; Suffolk city; Virginia,4770,147,13,0,1.2,21,51,Large Suburban,0,283,13,0.090749409868673,0.000432877854941
51003010602,Census Tract 106.02; Albemarle County; Virginia,4609,270,13,0,1.2,22,51,Midsize Suburban,0,302,13,0.130308298825603,0.000537788530664
51610500200,Census Tract 5002; Falls Church city; Virginia,6502,471,13,0,0.6,21,51,Large Suburban,24,865,45,0.061973172494734,0.000203432332328
51013103800,Census Tract 1038; Arlington County; Virginia,4786,295,13,0,0.5,12,51,Midsize City,0,379,13,0.049152208569791,0.000097087573703
51680000901,Census Tract 9.01; Lynchburg city; Virginia,3965,21,13,0,1.4,13,51,Small City,0,21,13,0.128395142886095,0.000449425044357
51810045405,Census Tract 454.05; Virginia Beach city; Virginia,4473,341,13,0,0.7,11,51,Large City,0,503,33,0.051489891378280,0.000164118466613
51087200202,Census Tract 2002.02; Henrico County; Virginia,4052,62,13,0,1.1,21,51,Large Suburban,14,82,13,0.089904703058155,0.000355354551690
51059480503,Census Tract 4805.03; Fairfax County; Virginia,3340,371,13,0,1.6,21,51,Large Suburban,0,466,13,0.076673011104759,0.000220808456905
51550021004,Census Tract 210.04; Chesapeake city; Virginia,9091,822,13,0,1.4,11,51,Large City,0,1255,138,0.236885727499138,0.002039769548914
51171040600,Census Tract 406; Shenandoah County; Virginia,3974,19,13,0,7.8,42,51,Distant Rural,0,34,28,0.532514894621942,0.008305743514541
51069050900,Census Tract 509; Frederick County; Virginia,4922,109,13,0,2.8,41,51,Fringe Rural,0,154,13,0.518560219530957,0.005626660506036
51770003000,Census Tract 30; Roanoke city; Virginia,4308,94,13,0,1.1,13,51,Small City,0,124,13,0.141005619868235,0.000561194811436
51191011000,Census Tract 110; Washington County; Virginia,3658,13,13,0,8.0,41,51,Fringe Rural,0,13,13,0.512429016944694,0.009840376954342
51177020405,Census Tract 204.05; Spotsylvania County; Virginia,3404,18,13,0,7.3,42,51,Distant Rural,0,45,13,0.645998032451143,0.012172336745040
51015071201,Census Tract 712.01; Augusta County; Virginia,2098,50,13,1,9.7,42,51,Distant Rural,0,61,13,0.719872343273750,0.013887899006071
51760011000,Census Tract 110; Richmond city; Virginia,2616,14,13,0,1.1,12,51,Midsize City,0,47,35,0.056970379497741,0.000135661757081
51760010800,Census Tract 108; Richmond city; Virginia,5051,200,13,0,1.3,12,51,Midsize City,0,223,13,0.048975878241905,0.000150697021653
51750010102,Census Tract 101.02; Radford city; Virginia,5306,168,13,0,1.0,41,51,Fringe Rural,26,222,13,0.163337961010528,0.000640960753584
51740213101,Census Tract 2131.01; Portsmouth city; Virginia,5729,75,13,0,0.3,13,51,Small City,0,75,13,0.083481901255088,0.000244634741385
51145500202,Census Tract 5002.02; Powhatan County; Virginia,4191,13,13,0,3.0,42,51,Distant Rural,0,13,13,0.362138711180505,0.006405253243335
51660000302,Census Tract 3.02; Harrisonburg city; Virginia,5714,83,13,0,0.6,13,51,Small City,0,171,13,0.167323575597674,0.000491852471379
51013103700,Census Tract 1037; Arlington County; Virginia,2511,74,13,1,0.8,12,51,Midsize City,0,157,44,0.071981625601258,0.000150982960206
51179010215,Census Tract 102.15; Stafford County; Virginia,2254,46,13,1,1.0,21,51,Large Suburban,0,78,33,0.083123754115924,0.000294474352445
51153900403,Census Tract 9004.03; Prince William County; Virginia,5789,983,13,0,0.5,21,51,Large Suburban,0,1243,13,0.142606189435894,0.000791459997747
51107611029,Census Tract 6110.29; Loudoun County; Virginia,7171,1175,13,0,6.5,41,51,Fringe Rural,0,1589,59,0.352521523508771,0.005141698272373
51061930303,Census Tract 9303.03; Fauquier County; Virginia,3683,52,13,0,2.9,41,51,Fringe Rural,0,76,13,0.205533121343965,0.002533527184450
51059421300,Census Tract 4213; Fairfax County; Virginia,3809,170,13,0,1.5,21,51,Large Suburban,23,260,39,0.160915743680039,0.000853425828558
53061040800,Census Tract 408; Snohomish County; Washington,3188,136,13,0,0.8,12,53,Midsize City,0,251,21,0.087863447561539,0.000234580149467
53065941000,Census Tract 9410; Stevens County; Washington,1880,25,13,1,45.6,43,53,Remote Rural,0,30,13,1.708982429723470,0.076310828589780
53011041208,Census Tract 412.08; Clark County; Washington,3537,116,13,0,1.6,12,53,Midsize City,0,222,91,0.091915305866702,0.000413020094183
53063004702,Census Tract 47.02; Spokane County; Washington,3443,70,13,0,0.8,12,53,Midsize City,0,123,20,0.061515529364006,0.000230144070148
53029970200,Census Tract 9702; Island County; Washington,2352,159,13,1,0.8,32,53,Distant Town,0,252,13,0.325475250728138,0.002181754761627
53031950602,Census Tract 9506.02; Jefferson County; Washington,3673,31,13,0,3.7,32,53,Distant Town,0,76,24,0.162920272255252,0.001359051687699
53005010811,Census Tract 108.11; Benton County; Washington,6034,792,13,0,3.7,41,53,Fringe Rural,10,899,22,0.226008461392339,0.002694963895969
53027000402,Census Tract 4.02; Grays Harbor County; Washington,3630,36,13,0,11.8,41,53,Fringe Rural,0,50,13,0.453219937904514,0.003261152851613
53061041610,Census Tract 416.10; Snohomish County; Washington,4023,518,13,0,2.4,21,53,Large Suburban,0,700,65,0.075768309811419,0.000214052598836
53035092101,Census Tract 921.01; Kitsap County; Washington,5399,326,13,0,6.9,41,53,Fringe Rural,0,812,32,0.486816739969090,0.005618633202940
53057940201,Census Tract 9402.01; Skagit County; Washington,2528,56,13,1,5.3,31,53,Fringe Town,0,100,26,0.119826158814802,0.000430573765784
53061051602,Census Tract 516.02; Snohomish County; Washington,4228,365,13,0,1.4,21,53,Large Suburban,0,513,33,0.075548639665423,0.000247315130965
53033029206,Census Tract 292.06; King County; Washington,4688,345,13,0,0.2,12,53,Midsize City,0,379,35,0.225493084678127,0.002083627701374
53053061200,Census Tract 612; Pierce County; Washington,4997,235,13,0,1.3,12,53,Midsize City,0,507,26,0.060217977363510,0.000224990925457
53027001500,Census Tract 15; Grays Harbor County; Washington,4236,110,13,0,7.8,41,53,Fringe Rural,0,220,13,0.428949680355661,0.003483724077722
53057940302,Census Tract 9403.02; Skagit County; Washington,2999,32,13,0,7.0,41,53,Fringe Rural,0,88,31,0.532863293956193,0.003905839913477
53073011000,Census Tract 110; Whatcom County; Washington,1275,97,13,1,24.2,32,53,Distant Town,0,118,26,0.182394213034952,0.001573935785828
53011041330,Census Tract 413.30; Clark County; Washington,5175,108,13,0,1.6,12,53,Midsize City,0,153,13,0.061794316418316,0.000213049150646
55079012700,Census Tract 127; Milwaukee County; Wisconsin,1177,34,13,1,2.0,11,55,Large City,0,34,13,0.043123046895814,0.000109072199075
55079011200,Census Tract 112; Milwaukee County; Wisconsin,2463,110,13,1,0.3,11,55,Large City,0,142,13,0.034341208506425,0.000046399806011
55073001800,Census Tract 18; Marathon County; Wisconsin,5477,33,13,0,9.2,41,55,Fringe Rural,0,36,13,1.547649199368723,0.062748864298185
55133203304,Census Tract 2033.04; Waukesha County; Wisconsin,5391,232,13,0,0.8,21,55,Large Suburban,0,261,13,0.215966919388117,0.001969340516543
55073001900,Census Tract 19; Marathon County; Wisconsin,5931,97,13,0,16.7,42,55,Distant Rural,0,126,33,0.876513061528297,0.030224597966440
55133201900,Census Tract 2019; Waukesha County; Wisconsin,6223,31,13,0,3.5,41,55,Fringe Rural,0,195,72,0.303148234833310,0.005122659248373
55089610102,Census Tract 6101.02; Ozaukee County; Wisconsin,4092,85,13,0,10.1,42,55,Distant Rural,0,126,13,0.419151862735862,0.010854341967005
55109120202,Census Tract 1202.02; St. Croix County; Wisconsin,5477,237,13,0,5.8,41,55,Fringe Rural,0,307,13,0.304829667400512,0.004238450310966
55059002300,Census Tract 23; Kenosha County; Wisconsin,5885,57,13,0,1.0,13,55,Small City,0,57,13,0.095597718628790,0.000498602894280
55063010500,Census Tract 105; La Crosse County; Wisconsin,5886,272,13,0,0.1,13,55,Small City,0,467,26,0.268479438595656,0.001354333154021
55025001402,Census Tract 14.02; Dane County; Wisconsin,4995,115,13,0,0.7,11,55,Large City,0,131,13,0.157081588547582,0.001069530770961
55009021200,Census Tract 212; Brown County; Wisconsin,4831,34,13,0,1.5,22,55,Midsize Suburban,0,34,13,0.132079471571477,0.000481595907837
55133203107,Census Tract 2031.07; Waukesha County; Wisconsin,3428,13,13,0,2.5,13,55,Small City,0,43,13,0.129935866502822,0.000665446537925
55029100700,Census Tract 1007; Door County; Wisconsin,5081,30,13,0,4.7,41,55,Fringe Rural,0,30,13,0.289839316163356,0.002125676061556
55009021303,Census Tract 213.03; Brown County; Wisconsin,3990,157,13,0,0.6,22,55,Midsize Suburban,0,188,13,0.197998910317669,0.001131036139572
56021000502,Census Tract 5.02; Laramie County; Wyoming,3167,42,13,0,3.2,41,56,Fringe Rural,0,73,13,0.091270545534360,0.000318598905052
56039967703,Census Tract 9677.03; Teton County; Wyoming,1653,67,13,1,7.6,42,56,Distant Rural,0,67,13,0.242608341865868,0.002258653145825
56001963000,Census Tract 9630; Albany County; Wyoming,2178,14,13,1,2.4,41,56,Fringe Rural,0,64,13,0.178595390649586,0.000967816814369
11001007202,Census Tract 72.02; District of Columbia; District of Columbia,5262,145,13,0,1.0,11,11,Large City,13,268,45,0.018061205971941,0.000019201826089
01089002701,Census Tract 27.01; Madison County; Alabama,2854,109,12,0,0.9,12,01,Midsize City,0,116,12,0.085256176291486,0.000368645886375
01071950500,Census Tract 9505; Jackson County; Alabama,3680,22,12,0,15.8,42,01,Distant Rural,0,29,18,0.878050958327627,0.025540739272997
01089001901,Census Tract 19.01; Madison County; Alabama,3499,114,12,0,2.6,12,01,Midsize City,0,114,12,0.150664781012178,0.000615252796822
01095031100,Census Tract 311; Marshall County; Alabama,4712,12,12,0,5.8,41,01,Fringe Rural,0,12,12,0.382476154921469,0.004004303732775
01097006503,Census Tract 65.03; Mobile County; Alabama,3640,12,12,0,4.6,41,01,Fringe Rural,0,12,12,0.154568995274412,0.001060321986755
01097007103,Census Tract 71.03; Mobile County; Alabama,3646,38,12,0,4.3,41,01,Fringe Rural,0,38,12,0.409405631733777,0.004701222391138
01073012802,Census Tract 128.02; Jefferson County; Alabama,2615,34,12,0,0.6,21,01,Large Suburban,0,98,32,0.083155647582131,0.000278087828420
02170000402,Census Tract 4.02; Matanuska-Susitna Borough; Alaska,1788,12,12,1,26.1,42,02,Distant Rural,0,32,24,3.613377605623730,0.308191363347358
04007000302,Census Tract 3.02; Gila County; Arizona,2876,12,12,0,14.9,42,04,Distant Rural,0,12,12,1.880916037048335,0.066440891273560
04013071910,Census Tract 719.10; Maricopa County; Arizona,7073,335,12,0,0.9,21,04,Large Suburban,0,467,72,0.064799886657564,0.000251802447609
04019001700,Census Tract 17; Pima County; Arizona,2985,71,12,0,1.1,11,04,Large City,19,79,12,0.053412790183837,0.000134660891989
04013422223,Census Tract 4222.23; Maricopa County; Arizona,3051,87,12,0,0.7,11,04,Large City,0,281,21,0.050817769079380,0.000124147229618
04019003003,Census Tract 30.03; Pima County; Arizona,4180,187,12,0,0.8,11,04,Large City,0,377,61,0.069460102688280,0.000196133178700
04019000100,Census Tract 1; Pima County; Arizona,1020,64,12,1,0.8,11,04,Large City,0,80,18,0.038724957620549,0.000071554228033
04019004513,Census Tract 45.13; Pima County; Arizona,3475,74,12,0,2.4,21,04,Large Suburban,0,152,77,0.049400577859016,0.000110497825723
04019004337,Census Tract 43.37; Pima County; Arizona,2156,12,12,1,2.6,32,04,Distant Town,0,25,13,0.056125060196860,0.000181358842047
04021000228,Census Tract 2.28; Pinal County; Arizona,1905,51,12,1,3.0,21,04,Large Suburban,0,73,12,0.056082323584419,0.000172322329369
04027001200,Census Tract 12; Yuma County; Arizona,3430,38,12,0,2.0,12,04,Midsize City,0,132,12,0.096214183376059,0.000471959749344
04013116607,Census Tract 1166.07; Maricopa County; Arizona,4119,169,12,0,1.0,21,04,Large Suburban,0,213,12,0.063648636939094,0.000251115848166
